state,city,total_drug_count,latitude,longitude,name
SC,LITTLE MOUNTAIN,14,33.836081,-81.163725,South Carolina
SC,LITTLE MOUNTIAN,125,33.836081,-81.163725,South Carolina
SC,LITTLE RIVER,2622,33.836081,-81.163725,South Carolina
SC,LONGS,198,33.836081,-81.163725,South Carolina
SC,LORIS,2096,33.836081,-81.163725,South Carolina
SC,LUGOFF,2105,33.836081,-81.163725,South Carolina
SC,LYMAN,14,33.836081,-81.163725,South Carolina
SC,MAIZE,3,33.836081,-81.163725,South Carolina
SC,MANNING,2137,33.836081,-81.163725,South Carolina
SC,MARIETTA,1,33.836081,-81.163725,South Carolina
SC,MARION,976,33.836081,-81.163725,South Carolina
SC,MURRELLS INLT,398,33.836081,-81.163725,South Carolina
SC,MAULDIN,917,33.836081,-81.163725,South Carolina
SC,PORT ROYAL,665,33.836081,-81.163725,South Carolina
SC,MC COLL,272,33.836081,-81.163725,South Carolina
SC,MC CORMICK,544,33.836081,-81.163725,South Carolina
SC,MCBEE,67,33.836081,-81.163725,South Carolina
SC,MCCLELLANVILLE,222,33.836081,-81.163725,South Carolina
SC,MCCOLL,5,33.836081,-81.163725,South Carolina
SC,MCCORMICK,124,33.836081,-81.163725,South Carolina
SC,MONCKS CORNER,2310,33.836081,-81.163725,South Carolina
SC,MOORE,160,33.836081,-81.163725,South Carolina
SC,MOUNT PLEASANT,1065,33.836081,-81.163725,South Carolina
SC,MT PLEASANT,5418,33.836081,-81.163725,South Carolina
SC,MT. PLEASANT,483,33.836081,-81.163725,South Carolina
SC,MULLINS,1719,33.836081,-81.163725,South Carolina
SC,MC BEE,178,33.836081,-81.163725,South Carolina
SC,PROSPERITY,549,33.836081,-81.163725,South Carolina
SC,SIMPSONVILLE,4704,33.836081,-81.163725,South Carolina
SC,REMBERT,3,33.836081,-81.163725,South Carolina
SC,SURFSIDE BEACH,1373,33.836081,-81.163725,South Carolina
SC,SWANSEA,297,33.836081,-81.163725,South Carolina
SC,SYCAMORE,118,33.836081,-81.163725,South Carolina
SC,TAYLORS,817,33.836081,-81.163725,South Carolina
SC,TEGA CAY,4,33.836081,-81.163725,South Carolina
SC,TIGERVILLE,4,33.836081,-81.163725,South Carolina
SC,TIMMONSVILLE,431,33.836081,-81.163725,South Carolina
SC,TRAVELERS REST,1452,33.836081,-81.163725,South Carolina
SC,TURBEVILLE,202,33.836081,-81.163725,South Carolina
SC,UNION,1703,33.836081,-81.163725,South Carolina
SC,VARNVILLE,1006,33.836081,-81.163725,South Carolina
SC,WAGENER,100,33.836081,-81.163725,South Carolina
SC,WALHALLA,140,33.836081,-81.163725,South Carolina
SC,WALTERBORO,3633,33.836081,-81.163725,South Carolina
SC,WARE SHOALS,343,33.836081,-81.163725,South Carolina
SC,WATERLOO,217,33.836081,-81.163725,South Carolina
SC,WELLFORD,347,33.836081,-81.163725,South Carolina
SC,WEST COLUMBIA,9143,33.836081,-81.163725,South Carolina
SC,WEST UNION,657,33.836081,-81.163725,South Carolina
SC,WESTMINSTER,451,33.836081,-81.163725,South Carolina
SC,WHITE ROCK,4,33.836081,-81.163725,South Carolina
SC,WHITMIRE,257,33.836081,-81.163725,South Carolina
SC,WILLIAMSTON,391,33.836081,-81.163725,South Carolina
SC,WILLISTON,4,33.836081,-81.163725,South Carolina
SC,WINNSBORO,1518,33.836081,-81.163725,South Carolina
SC,WOODRUFF,668,33.836081,-81.163725,South Carolina
SC,LEESVILLE,565,33.836081,-81.163725,South Carolina
SC,SUMTER,8839,33.836081,-81.163725,South Carolina
SC,SUMMERVILLE,6030,33.836081,-81.163725,South Carolina
SC,SUMMERTON,286,33.836081,-81.163725,South Carolina
SC,SULLIVANS ISLAND,211,33.836081,-81.163725,South Carolina
SC,RICHBURG,449,33.836081,-81.163725,South Carolina
SC,RIDGE SPRING,102,33.836081,-81.163725,South Carolina
SC,RIDGELAND,675,33.836081,-81.163725,South Carolina
SC,RIDGEWAY,166,33.836081,-81.163725,South Carolina
SC,ROCK HILL,10471,33.836081,-81.163725,South Carolina
SC,ROEBUCK,238,33.836081,-81.163725,South Carolina
SC,SAINT GEORGE,9,33.836081,-81.163725,South Carolina
SC,SAINT MATTHEWS,43,33.836081,-81.163725,South Carolina
SC,SAINT STEPHEN,508,33.836081,-81.163725,South Carolina
SC,SALUDA,832,33.836081,-81.163725,South Carolina
SC,SANTEE,149,33.836081,-81.163725,South Carolina
SC,SENECA,6191,33.836081,-81.163725,South Carolina
SC,SHAW AFB,1,33.836081,-81.163725,South Carolina
SC,RAVENEL,3,33.836081,-81.163725,South Carolina
SC,SIMSPNVILLE,2,33.836081,-81.163725,South Carolina
SC,SOCIETY HILL,624,33.836081,-81.163725,South Carolina
SC,SPANTANBURG,95,33.836081,-81.163725,South Carolina
SC,SPARTANBURG,22041,33.836081,-81.163725,South Carolina
SC,SPARTANGBURG,19,33.836081,-81.163725,South Carolina
SC,SPARTENBURG,20,33.836081,-81.163725,South Carolina
SC,SPTBG.,1,33.836081,-81.163725,South Carolina
SC,ST GEORGE,546,33.836081,-81.163725,South Carolina
SC,ST MATTHEWS,1,33.836081,-81.163725,South Carolina
SC,ST STEPHEN,2,33.836081,-81.163725,South Carolina
SC,ST. MATTHEWS,131,33.836081,-81.163725,South Carolina
SC,SULLINVANS ISLAND,2,33.836081,-81.163725,South Carolina
SC,SULLIVAN'S ISLAND,1,33.836081,-81.163725,South Carolina
SC,SULLIVANS IS,49,33.836081,-81.163725,South Carolina
SC,SMYRNA,29,33.836081,-81.163725,South Carolina
SC,LAURENS,2700,33.836081,-81.163725,South Carolina
SC,GOOSE CREEK,1360,33.836081,-81.163725,South Carolina
SC,LANDRUM,883,33.836081,-81.163725,South Carolina
SC,CAMERON,1,33.836081,-81.163725,South Carolina
SC,CAYCE,536,33.836081,-81.163725,South Carolina
SC,CENTRAL,2,33.836081,-81.163725,South Carolina
SC,CHAPIN,783,33.836081,-81.163725,South Carolina
SC,CHARLESTON,29005,33.836081,-81.163725,South Carolina
SC,CHARLESTON AFB,1,33.836081,-81.163725,South Carolina
SC,CHAS,154,33.836081,-81.163725,South Carolina
SC,CHERAW,1574,33.836081,-81.163725,South Carolina
SC,CHESNEE,120,33.836081,-81.163725,South Carolina
SC,CHESTER,1005,33.836081,-81.163725,South Carolina
SC,CHESTERFIELD,389,33.836081,-81.163725,South Carolina
SC,CLEARWATER,91,33.836081,-81.163725,South Carolina
SC,CLEMSON,1603,33.836081,-81.163725,South Carolina
SC,CLINTON,1413,33.836081,-81.163725,South Carolina
SC,CLIO,206,33.836081,-81.163725,South Carolina
SC,CLOVER,82,33.836081,-81.163725,South Carolina
SC,COLA,69,33.836081,-81.163725,South Carolina
SC,COLUMBIA,35458,33.836081,-81.163725,South Carolina
SC,CONROY,23,33.836081,-81.163725,South Carolina
SC,CONWAY,5593,33.836081,-81.163725,South Carolina
SC,COWPENS,1,33.836081,-81.163725,South Carolina
SC,DANIEL ISLAND,260,33.836081,-81.163725,South Carolina
SC,DARLINGTON,2020,33.836081,-81.163725,South Carolina
SC,DENMARK,192,33.836081,-81.163725,South Carolina
SC,DILLON,2371,33.836081,-81.163725,South Carolina
SC,DUE WEST,389,33.836081,-81.163725,South Carolina
SC,DUNCAN,854,33.836081,-81.163725,South Carolina
SC,CAMDEN,2302,33.836081,-81.163725,South Carolina
SC,EASLEY,6263,33.836081,-81.163725,South Carolina
SC,BRANCHVILLE,235,33.836081,-81.163725,South Carolina
SC,BONNEAU,369,33.836081,-81.163725,South Carolina
SC,LATTA,8,33.836081,-81.163725,South Carolina
SC,ABBEVILLE,1056,33.836081,-81.163725,South Carolina
SC,AIKEN,7608,33.836081,-81.163725,South Carolina
SC,AILEN,6,33.836081,-81.163725,South Carolina
SC,ALLENDALE,139,33.836081,-81.163725,South Carolina
SC,ANDERSON,14022,33.836081,-81.163725,South Carolina
SC,ANDREWS,375,33.836081,-81.163725,South Carolina
SC,AWENDAW,2,33.836081,-81.163725,South Carolina
SC,AYNOR,531,33.836081,-81.163725,South Carolina
SC,BAMBERG,1444,33.836081,-81.163725,South Carolina
SC,BARNWELL,950,33.836081,-81.163725,South Carolina
SC,BATEBURG-LEESVILLE,177,33.836081,-81.163725,South Carolina
SC,BATESBURG,14,33.836081,-81.163725,South Carolina
SC,BATESBURG LEESVILLE,3,33.836081,-81.163725,South Carolina
SC,BATESBURG-LEESVILLE,333,33.836081,-81.163725,South Carolina
SC,BEAUFORT,4920,33.836081,-81.163725,South Carolina
SC,BEECH ISLAND,411,33.836081,-81.163725,South Carolina
SC,BELTON,905,33.836081,-81.163725,South Carolina
SC,BENNETTSVILLE,1582,33.836081,-81.163725,South Carolina
SC,BETHUNE,106,33.836081,-81.163725,South Carolina
SC,BISHOPVILLE,765,33.836081,-81.163725,South Carolina
SC,BLACKSBURG,106,33.836081,-81.163725,South Carolina
SC,BLACKVILLE,119,33.836081,-81.163725,South Carolina
SC,BLAIR,77,33.836081,-81.163725,South Carolina
SC,BLUFFTON,2584,33.836081,-81.163725,South Carolina
SC,BLYTHEWOOD,158,33.836081,-81.163725,South Carolina
SC,BOILING SPRINGS,830,33.836081,-81.163725,South Carolina
SC,BOWMAN,199,33.836081,-81.163725,South Carolina
SC,EASLY,13,33.836081,-81.163725,South Carolina
SC,CALHOUN FALLS,62,33.836081,-81.163725,South Carolina
SC,EDGEFIELD,942,33.836081,-81.163725,South Carolina
SC,HEATH SPRINGS,315,33.836081,-81.163725,South Carolina
SC,HEMINGWAY,3,33.836081,-81.163725,South Carolina
SC,HILTON HEAD,1896,33.836081,-81.163725,South Carolina
SC,HILTON HEAD ISLAND,2333,33.836081,-81.163725,South Carolina
SC,HODGES,359,33.836081,-81.163725,South Carolina
SC,HOLLY HILL,310,33.836081,-81.163725,South Carolina
SC,HOLLYWOOD,67,33.836081,-81.163725,South Carolina
SC,HONEA PATH,606,33.836081,-81.163725,South Carolina
SC,HOPKINS,431,33.836081,-81.163725,South Carolina
SC,INDIAN LAND,981,33.836081,-81.163725,South Carolina
SC,INMAN,608,33.836081,-81.163725,South Carolina
SC,IRMO,2633,33.836081,-81.163725,South Carolina
SC,IVA,331,33.836081,-81.163725,South Carolina
SC,HARTSVILLE,4255,33.836081,-81.163725,South Carolina
SC,JEFFERSON,138,33.836081,-81.163725,South Carolina
SC,JOHNSONVILLE,189,33.836081,-81.163725,South Carolina
SC,JOHNSTON,175,33.836081,-81.163725,South Carolina
SC,KERSHAW,622,33.836081,-81.163725,South Carolina
SC,KIAWAH ISLAND,97,33.836081,-81.163725,South Carolina
SC,KINGSTREE,1325,33.836081,-81.163725,South Carolina
SC,LADSON,429,33.836081,-81.163725,South Carolina
SC,LADYS ISLAND,103,33.836081,-81.163725,South Carolina
SC,LAKE CITY,3010,33.836081,-81.163725,South Carolina
SC,LAKE VIEW,95,33.836081,-81.163725,South Carolina
SC,LAKE WYLIE,349,33.836081,-81.163725,South Carolina
SC,LAMAR,142,33.836081,-81.163725,South Carolina
SC,LANCASTER,3818,33.836081,-81.163725,South Carolina
SC,EASTOVER,47,33.836081,-81.163725,South Carolina
SC,JOHNS ISLAND,538,33.836081,-81.163725,South Carolina
SC,HARDEEVILLE,193,33.836081,-81.163725,South Carolina
SC,ISLE OF PALMS,68,33.836081,-81.163725,South Carolina
SC,HANAHAN,234,33.836081,-81.163725,South Carolina
SC,EDISTO ISLAND,72,33.836081,-81.163725,South Carolina
SC,EFFINGHAM,7,33.836081,-81.163725,South Carolina
SC,ELGIN,748,33.836081,-81.163725,South Carolina
SC,ELLOREE,261,33.836081,-81.163725,South Carolina
SC,ESTILL,12,33.836081,-81.163725,South Carolina
SC,FAIR PLAY,92,33.836081,-81.163725,South Carolina
SC,FAIRFAX,1034,33.836081,-81.163725,South Carolina
SC,FLORENCE,16836,33.836081,-81.163725,South Carolina
SC,FOR MILL,2,33.836081,-81.163725,South Carolina
SC,FORT JACKSON,28,33.836081,-81.163725,South Carolina
SC,FORT MILL,990,33.836081,-81.163725,South Carolina
SC,FOUNTAIN INN,111,33.836081,-81.163725,South Carolina
SC,GADSDEN,1,33.836081,-81.163725,South Carolina
SC,GAFFNEY,3537,33.836081,-81.163725,South Carolina
SC,EDISTO,2,33.836081,-81.163725,South Carolina
SC,GREENVILLE,36215,33.836081,-81.163725,South Carolina
SC,GEORGETOWN,2169,33.836081,-81.163725,South Carolina
SC,GILBERT,118,33.836081,-81.163725,South Carolina
SC,GRANITEVILLE,115,33.836081,-81.163725,South Carolina
SC,GRAY COURT,453,33.836081,-81.163725,South Carolina
SC,GREAT FALLS,152,33.836081,-81.163725,South Carolina
SC,GREEN POND,28,33.836081,-81.163725,South Carolina
SC,GREENVILE,81,33.836081,-81.163725,South Carolina
SC,GREENVILL,28,33.836081,-81.163725,South Carolina
SC,GARDEN CITY,275,33.836081,-81.163725,South Carolina
SC,GREENWOOD,8117,33.836081,-81.163725,South Carolina
SC,GREER,5218,33.836081,-81.163725,South Carolina
SC,HAMPTON,359,33.836081,-81.163725,South Carolina
SD,PHILIP,297,43.969515,-99.901813,South Dakota
SD,REVILLO,74,43.969515,-99.901813,South Dakota
SD,ONIDA,9,43.969515,-99.901813,South Dakota
SD,PIEDMONT,2,43.969515,-99.901813,South Dakota
SD,PARKSTON,574,43.969515,-99.901813,South Dakota
SD,PIERRE,1736,43.969515,-99.901813,South Dakota
SD,REDFIELD,477,43.969515,-99.901813,South Dakota
SD,PLANKINTON,53,43.969515,-99.901813,South Dakota
SD,PLATTE,352,43.969515,-99.901813,South Dakota
SD,PRESHO,73,43.969515,-99.901813,South Dakota
SD,RAPID CITY,9449,43.969515,-99.901813,South Dakota
SD,NORTH SIOUX CITY,182,43.969515,-99.901813,South Dakota
SD,PINE RIDGE,115,43.969515,-99.901813,South Dakota
SD,NEWELL,80,43.969515,-99.901813,South Dakota
SD,MILBANK,659,43.969515,-99.901813,South Dakota
SD,MURDO,56,43.969515,-99.901813,South Dakota
SD,MOBRIDGE,657,43.969515,-99.901813,South Dakota
SD,MITCHELL,2321,43.969515,-99.901813,South Dakota
SD,MISSION,89,43.969515,-99.901813,South Dakota
SD,MILLER,695,43.969515,-99.901813,South Dakota
SD,MENNO,3,43.969515,-99.901813,South Dakota
SD,MCLAUGHLIN,28,43.969515,-99.901813,South Dakota
SD,MCINTOSH,1,43.969515,-99.901813,South Dakota
SD,MC LAUGHLIN,49,43.969515,-99.901813,South Dakota
SD,MARTIN,233,43.969515,-99.901813,South Dakota
SD,MARION,3,43.969515,-99.901813,South Dakota
SD,MADISON,644,43.969515,-99.901813,South Dakota
SD,LOWER BRULE,31,43.969515,-99.901813,South Dakota
SD,N SIOUX CITY,2,43.969515,-99.901813,South Dakota
SD,ROSCOE,68,43.969515,-99.901813,South Dakota
SD,YANKTON,3094,43.969515,-99.901813,South Dakota
SD,ROSEBUD PHS IHS,22,43.969515,-99.901813,South Dakota
SD,LENNOX,107,43.969515,-99.901813,South Dakota
SD,WINNER,562,43.969515,-99.901813,South Dakota
SD,WILMOT,68,43.969515,-99.901813,South Dakota
SD,WHTIE RIVER,35,43.969515,-99.901813,South Dakota
SD,WHITEHORSE,2,43.969515,-99.901813,South Dakota
SD,WESSINGTON SPRINGS,294,43.969515,-99.901813,South Dakota
SD,WEBSTER,517,43.969515,-99.901813,South Dakota
SD,WAUBAY,47,43.969515,-99.901813,South Dakota
SD,WATERTOWN,3161,43.969515,-99.901813,South Dakota
SD,WANBLEE,45,43.969515,-99.901813,South Dakota
SD,WALL,54,43.969515,-99.901813,South Dakota
SD,WAGNER,457,43.969515,-99.901813,South Dakota
SD,VIBORG,486,43.969515,-99.901813,South Dakota
SD,ROSEBUD,199,43.969515,-99.901813,South Dakota
SD,VERMILLION,907,43.969515,-99.901813,South Dakota
SD,TRIPP,1,43.969515,-99.901813,South Dakota
SD,TIMBER LAKE,23,43.969515,-99.901813,South Dakota
SD,TEA,49,43.969515,-99.901813,South Dakota
SD,SUMMERSET,49,43.969515,-99.901813,South Dakota
SD,STURGIS,893,43.969515,-99.901813,South Dakota
SD,SPRINGFIELD,102,43.969515,-99.901813,South Dakota
SD,SPEARFISH,1684,43.969515,-99.901813,South Dakota
SD,SISSETON,538,43.969515,-99.901813,South Dakota
SD,SIOXU FALLS,1,43.969515,-99.901813,South Dakota
SD,SIOUX FALLS,21271,43.969515,-99.901813,South Dakota
SD,SELBY,47,43.969515,-99.901813,South Dakota
SD,SCOTLAND,288,43.969515,-99.901813,South Dakota
SD,SALEM,257,43.969515,-99.901813,South Dakota
SD,TYNDALL,421,43.969515,-99.901813,South Dakota
SD,LEAD,3,43.969515,-99.901813,South Dakota
SD,PARKER,70,43.969515,-99.901813,South Dakota
SD,LAKE NORDEN,36,43.969515,-99.901813,South Dakota
SD,DEADWOOD,500,43.969515,-99.901813,South Dakota
SD,DE SMET,186,43.969515,-99.901813,South Dakota
SD,DAKOTA DUNES,1806,43.969515,-99.901813,South Dakota
SD,CUSTER,698,43.969515,-99.901813,South Dakota
SD,CORSICA,70,43.969515,-99.901813,South Dakota
SD,CLEAR LAKE,161,43.969515,-99.901813,South Dakota
SD,CLARK,98,43.969515,-99.901813,South Dakota
SD,CHAMBERLAIN,557,43.969515,-99.901813,South Dakota
SD,CENTERVILLE,62,43.969515,-99.901813,South Dakota
SD,CANTON,656,43.969515,-99.901813,South Dakota
SD,BURKE,450,43.969515,-99.901813,South Dakota
SD,BUFFALO,98,43.969515,-99.901813,South Dakota
SD,BROOKINGS,1488,43.969515,-99.901813,South Dakota
SD,DELL RAPIDS,577,43.969515,-99.901813,South Dakota
SD,BROOKIGNS,172,43.969515,-99.901813,South Dakota
SD,BOX ELDER,48,43.969515,-99.901813,South Dakota
SD,BOWDLE,188,43.969515,-99.901813,South Dakota
SD,BOBRIDGE,101,43.969515,-99.901813,South Dakota
SD,BISON,28,43.969515,-99.901813,South Dakota
SD,BIG STONE CITY,72,43.969515,-99.901813,South Dakota
SD,BERESFORD,5,43.969515,-99.901813,South Dakota
SD,BELLE FOURCHE,369,43.969515,-99.901813,South Dakota
SD,BALTIC,60,43.969515,-99.901813,South Dakota
SD,ARMOUR,393,43.969515,-99.901813,South Dakota
SD,ARLINGTON,2,43.969515,-99.901813,South Dakota
SD,ALCESTER,63,43.969515,-99.901813,South Dakota
SD,ABERDEEN,4642,43.969515,-99.901813,South Dakota
SD,LAKE PRESTON,26,43.969515,-99.901813,South Dakota
SD,BRITTON,382,43.969515,-99.901813,South Dakota
SD,DESMET,173,43.969515,-99.901813,South Dakota
SD,BRANDON,400,43.969515,-99.901813,South Dakota
SD,ELK POINT,171,43.969515,-99.901813,South Dakota
SD,LAKE CITY,2,43.969515,-99.901813,South Dakota
SD,EAGLE BUTTE,252,43.969515,-99.901813,South Dakota
SD,LAKE ANDES,109,43.969515,-99.901813,South Dakota
SD,KYLE,97,43.969515,-99.901813,South Dakota
SD,KADOKA,8,43.969515,-99.901813,South Dakota
SD,ISABEL,55,43.969515,-99.901813,South Dakota
SD,IPSWICH,71,43.969515,-99.901813,South Dakota
SD,HURON,1961,43.969515,-99.901813,South Dakota
SD,HOT SPRINGS,647,43.969515,-99.901813,South Dakota
SD,HILL CITY,46,43.969515,-99.901813,South Dakota
SD,HIGHMORE,5,43.969515,-99.901813,South Dakota
SD,HAYTI,49,43.969515,-99.901813,South Dakota
SD,HARTFORD,166,43.969515,-99.901813,South Dakota
SD,HARRISBURG,44,43.969515,-99.901813,South Dakota
SD,HOWARD,116,43.969515,-99.901813,South Dakota
SD,GREGORY,560,43.969515,-99.901813,South Dakota
SD,ESTELLINE,156,43.969515,-99.901813,South Dakota
SD,GROTON,1,43.969515,-99.901813,South Dakota
SD,EUREKA,176,43.969515,-99.901813,South Dakota
SD,FAITH,28,43.969515,-99.901813,South Dakota
SD,FAULKTON,302,43.969515,-99.901813,South Dakota
SD,ELLSWORTH AFB,4,43.969515,-99.901813,South Dakota
SD,FORESTBURG,26,43.969515,-99.901813,South Dakota
SD,FLANDREAU,213,43.969515,-99.901813,South Dakota
SD,FORT PIERRE,16,43.969515,-99.901813,South Dakota
SD,FORT THOMPSON,110,43.969515,-99.901813,South Dakota
SD,FREEMAN,521,43.969515,-99.901813,South Dakota
SD,GETTYSBURG,154,43.969515,-99.901813,South Dakota
SD,FORT MEADE,10,43.969515,-99.901813,South Dakota
TN,MUFREESBORO,66,35.517491,-86.58044699999999,Tennessee
TN,MUNFORD,540,35.517491,-86.58044699999999,Tennessee
TN,MT. PLEASANT,2,35.517491,-86.58044699999999,Tennessee
TN,MT. JULIET,432,35.517491,-86.58044699999999,Tennessee
TN,MURFREESBORO,12826,35.517491,-86.58044699999999,Tennessee
TN,MT PLEASANT,731,35.517491,-86.58044699999999,Tennessee
TN,MT JULIET,60,35.517491,-86.58044699999999,Tennessee
TN,MOUNT PLEASANT,4,35.517491,-86.58044699999999,Tennessee
TN,MOUTAIN HOME,38,35.517491,-86.58044699999999,Tennessee
TN,MOUNTAIN HOME,237,35.517491,-86.58044699999999,Tennessee
TN,MOUNTAIN CITY,2029,35.517491,-86.58044699999999,Tennessee
TN,MOUNT JULIET,1425,35.517491,-86.58044699999999,Tennessee
TN,MURFRESSBORO,5,35.517491,-86.58044699999999,Tennessee
TN,MORRISON,230,35.517491,-86.58044699999999,Tennessee
TN,MORRISTOWN,8362,35.517491,-86.58044699999999,Tennessee
TN,MPHS,9,35.517491,-86.58044699999999,Tennessee
TN,MURGREESBORO,6,35.517491,-86.58044699999999,Tennessee
TN,OCOEE,28,35.517491,-86.58044699999999,Tennessee
TN,"NASHVILLE, TENNESSEE",3,35.517491,-86.58044699999999,Tennessee
TN,ORLANDO,1,35.517491,-86.58044699999999,Tennessee
TN,MORRIS CHAPEL,67,35.517491,-86.58044699999999,Tennessee
TN,OOLTEWAH,1866,35.517491,-86.58044699999999,Tennessee
TN,ONEIDA,1418,35.517491,-86.58044699999999,Tennessee
TN,OLIVER SPRINGS,649,35.517491,-86.58044699999999,Tennessee
TN,OAKRIDGE,66,35.517491,-86.58044699999999,Tennessee
TN,OAKLAND,430,35.517491,-86.58044699999999,Tennessee
TN,OAKFIELD,68,35.517491,-86.58044699999999,Tennessee
TN,OAK RIDGE,6135,35.517491,-86.58044699999999,Tennessee
TN,O COLLEGEDALE,1,35.517491,-86.58044699999999,Tennessee
TN,NORRIS,4,35.517491,-86.58044699999999,Tennessee
TN,NOLENSVILLE,86,35.517491,-86.58044699999999,Tennessee
TN,NEWPORT,3032,35.517491,-86.58044699999999,Tennessee
TN,NEWBERN,196,35.517491,-86.58044699999999,Tennessee
TN,NEW TAZEWELL,1367,35.517491,-86.58044699999999,Tennessee
TN,NEW MARKET,2,35.517491,-86.58044699999999,Tennessee
TN,NEW JOHNSONVILLE,230,35.517491,-86.58044699999999,Tennessee
TN,NASHVILLE,65819,35.517491,-86.58044699999999,Tennessee
TN,MONTEREY,219,35.517491,-86.58044699999999,Tennessee
TN,LOOKOUT MOUNTAIN,59,35.517491,-86.58044699999999,Tennessee
TN,MILLINGTON,1132,35.517491,-86.58044699999999,Tennessee
TN,LYNNVILLE,8,35.517491,-86.58044699999999,Tennessee
TN,LYNCHBURG,246,35.517491,-86.58044699999999,Tennessee
TN,LYLES,266,35.517491,-86.58044699999999,Tennessee
TN,LOUISVILLE,309,35.517491,-86.58044699999999,Tennessee
TN,LOUDON,915,35.517491,-86.58044699999999,Tennessee
TN,LORETTO,295,35.517491,-86.58044699999999,Tennessee
TN,LOOKOUT MTN,3,35.517491,-86.58044699999999,Tennessee
TN,PALMER,274,35.517491,-86.58044699999999,Tennessee
TN,LOBELVILLE,270,35.517491,-86.58044699999999,Tennessee
TN,LIVINGSTON,1644,35.517491,-86.58044699999999,Tennessee
TN,LINDEN,671,35.517491,-86.58044699999999,Tennessee
TN,LIMESTONE,193,35.517491,-86.58044699999999,Tennessee
TN,LEXINGTON,2360,35.517491,-86.58044699999999,Tennessee
TN,LEWISBURG,1599,35.517491,-86.58044699999999,Tennessee
TN,LEOMA,3,35.517491,-86.58044699999999,Tennessee
TN,LENOIR CITY,2385,35.517491,-86.58044699999999,Tennessee
TN,LEBANON,5828,35.517491,-86.58044699999999,Tennessee
TN,MADISON,1614,35.517491,-86.58044699999999,Tennessee
TN,MONTEAGLE,245,35.517491,-86.58044699999999,Tennessee
TN,MADISONVILLE,748,35.517491,-86.58044699999999,Tennessee
TN,MARTIN,2542,35.517491,-86.58044699999999,Tennessee
TN,MILAN,1274,35.517491,-86.58044699999999,Tennessee
TN,MIDWAY,7,35.517491,-86.58044699999999,Tennessee
TN,MIDDLETON,165,35.517491,-86.58044699999999,Tennessee
TN,MICHIE,148,35.517491,-86.58044699999999,Tennessee
TN,MEMPHISS,5,35.517491,-86.58044699999999,Tennessee
TN,MEMPHIS,49105,35.517491,-86.58044699999999,Tennessee
TN,MEDON,48,35.517491,-86.58044699999999,Tennessee
TN,MEDINA,224,35.517491,-86.58044699999999,Tennessee
TN,MCMINNVILLE,987,35.517491,-86.58044699999999,Tennessee
TN,MCKENZIE,256,35.517491,-86.58044699999999,Tennessee
TN,MC MINNVILLE,2644,35.517491,-86.58044699999999,Tennessee
TN,MC KENZIE,2133,35.517491,-86.58044699999999,Tennessee
TN,MC EWEN,222,35.517491,-86.58044699999999,Tennessee
TN,MC DONALD,4,35.517491,-86.58044699999999,Tennessee
TN,MAYNARDVILLE,952,35.517491,-86.58044699999999,Tennessee
TN,MASON,3,35.517491,-86.58044699999999,Tennessee
TN,MARYVILLE,4946,35.517491,-86.58044699999999,Tennessee
TN,MANCHESTER,3296,35.517491,-86.58044699999999,Tennessee
TN,PARIS,4244,35.517491,-86.58044699999999,Tennessee
TN,SIGNAL MOUNTAIN,455,35.517491,-86.58044699999999,Tennessee
TN,PARSONS,1193,35.517491,-86.58044699999999,Tennessee
TN,UNICOI,293,35.517491,-86.58044699999999,Tennessee
TN,TURTLETOWN,3,35.517491,-86.58044699999999,Tennessee
TN,TULLAHOMA,4718,35.517491,-86.58044699999999,Tennessee
TN,TROY,146,35.517491,-86.58044699999999,Tennessee
TN,TREZEVANT,105,35.517491,-86.58044699999999,Tennessee
TN,TRENTON,974,35.517491,-86.58044699999999,Tennessee
TN,TRACY CITY,227,35.517491,-86.58044699999999,Tennessee
TN,UNION CITY,2693,35.517491,-86.58044699999999,Tennessee
TN,TIPTONVILLE,339,35.517491,-86.58044699999999,Tennessee
TN,TAZEWELL,1394,35.517491,-86.58044699999999,Tennessee
TN,TALBOTT,452,35.517491,-86.58044699999999,Tennessee
TN,SWEETWATER,2205,35.517491,-86.58044699999999,Tennessee
TN,SURGOINSVILLE,3,35.517491,-86.58044699999999,Tennessee
TN,SUMMERTOWN,17,35.517491,-86.58044699999999,Tennessee
TN,STRAWBERRY PLAINS,10,35.517491,-86.58044699999999,Tennessee
TN,STANTON,81,35.517491,-86.58044699999999,Tennessee
TN,TELLICO,3,35.517491,-86.58044699999999,Tennessee
TN,UNIONVILLE,108,35.517491,-86.58044699999999,Tennessee
TN,VONORE,858,35.517491,-86.58044699999999,Tennessee
TN,WALLING,6,35.517491,-86.58044699999999,Tennessee
TN,LAWRENCEBURG,3341,35.517491,-86.58044699999999,Tennessee
TN,WOODBURY,1009,35.517491,-86.58044699999999,Tennessee
TN,WINFIELD,263,35.517491,-86.58044699999999,Tennessee
TN,WINCHESTER,2328,35.517491,-86.58044699999999,Tennessee
TN,WHITWELL,362,35.517491,-86.58044699999999,Tennessee
TN,WHITEVILLE,20,35.517491,-86.58044699999999,Tennessee
TN,WHITEHOUSE,4,35.517491,-86.58044699999999,Tennessee
TN,WHITE PINE,184,35.517491,-86.58044699999999,Tennessee
TN,WHITE HOUSE,1054,35.517491,-86.58044699999999,Tennessee
